Banxico,Fed,VIX,remesas_mdd,diferencial_tasas,remesas_z,remesas_var_anual_pct,USD_MXN
7.75,1.92,13.770000457763672,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.1264
7.75,1.92,17.329999923706055,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.0908
7.75,1.92,15.920000076293944,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.8754
7.75,1.91,17.90999984741211,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.0553
7.75,1.91,16.850000381469727,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.8633
7.75,1.91,16.09000015258789,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.6912
7.75,1.91,15.600000381469728,3232.3766,5.8,-0.7631523524371986,17.3631812580056,20.1453
7.75,1.91,16.139999389648438,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.5974
7.75,1.91,16.139999389648438,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.4284
7.75,1.91,14.970000267028809,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.2513
7.75,1.91,13.369999885559082,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.0719
7.75,1.91,12.68999958,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.1563
7.75,1.91,12.640000343322754,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.0559
7.75,1.91,13.630000114440918,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.9632
7.75,1.91,12.579999923706056,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.8241
7.75,1.91,12.18000030517578,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.8854
7.75,1.91,12.829999923706056,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.836
7.75,1.91,12.06000042,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.8763
7.75,1.91,12.100000381469728,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.91
7.75,1.91,12.869999885559082,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.079
7.75,1.91,12.859999656677246,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.0694
7.75,1.91,12.619999885559082,3232.3766,5.8,-0.7631523524371986,17.3631812580056,19.0761
7.75,1.91,12.40999984741211,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.8506
7.75,1.91,12.289999961853027,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.7709
7.75,1.91,12.140000343322754,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.6234
7.75,1.91,13.029999732971191,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.5515
7.75,1.91,14.260000228881836,3232.3766,5.8,-0.7631523524371986,17.3631812580056,18.5413
7.75,1.91,12.829999923706056,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.6457
7.75,1.91,13.149999618530272,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.5899
7.75,1.91,12.18999958,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.6349
7.75,1.91,11.640000343322754,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.5725
7.75,1.91,11.270000457763672,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.5433
7.75,1.91,10.93000030517578,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.4631
7.75,1.91,10.850000381469728,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.4542
7.75,1.91,11.270000457763672,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.6511
7.75,1.91,13.15999984741211,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.9273
7.75,1.91,14.779999732971191,2930.1358,5.84,-1.0213163479671996,10.029439584451971,19.1801
7.75,1.91,13.31000042,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.9973
7.75,1.91,14.640000343322754,2930.1358,5.84,-1.0213163479671996,10.029439584451971,19.2339
7.75,1.92,13.449999809265137,2930.1358,5.84,-1.0213163479671996,10.029439584451971,19.01
7.75,1.92,12.640000343322754,2930.1358,5.84,-1.0213163479671996,10.029439584451971,19.0615
7.75,1.92,12.489999771118164,2930.1358,5.84,-1.0213163479671996,10.029439584451971,19.0305
7.75,1.92,12.859999656677246,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.8784
7.75,1.92,12.25,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.8176
7.75,1.92,12.40999984741211,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.8672
7.75,1.92,11.989999771118164,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.8339
7.75,1.92,12.15999984741211,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.6697
7.75,1.92,12.5,2930.1358,5.84,-1.0213163479671996,10.029439584451971,18.9354
7.75,1.92,12.25,2930.1358,5.84,-1.0213163479671996,10.029439584451971,19.0659
7.75,1.92,13.529999732971191,2930.1358,5.84,-1.0213163479671996,10.029439584451971,19.1258
7.75,1.91,12.859999656677246,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.1792
7.75,1.91,12.859999656677246,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.2137
7.75,1.92,13.15999984741211,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.3609
7.75,1.92,13.90999984741211,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.4433
7.75,1.92,14.649999618530272,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.3546
7.75,1.92,14.880000114440918,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.2394
7.75,1.92,14.15999984741211,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.2989
7.75,1.92,13.220000267028809,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.268
7.75,1.92,13.140000343322754,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.0511
7.75,1.92,12.369999885559082,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8775
7.75,1.92,12.06999969482422,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8689
7.75,1.92,13.68000030517578,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8399
7.75,1.92,12.789999961853027,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.7694
7.75,1.92,11.75,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.7672
7.75,1.92,11.800000190734863,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8296
7.75,1.92,11.68000030517578,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8539
7.75,1.93,12.199999809265137,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8516
7.75,1.93,12.420000076293944,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.987
7.75,1.93,12.890000343322754,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8986
7.75,2.18,12.40999984741211,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.812
7.75,2.18,12.119999885559082,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.7231
7.75,2.18,12.0,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.6531
7.75,2.18,12.050000190734863,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.7503
7.75,2.18,11.609999656677246,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.8014
7.75,2.18,14.220000267028809,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.1328
7.75,2.18,14.81999969482422,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.9444
7.75,2.18,15.68999958,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,18.9234
7.75,2.18,15.949999809265137,2961.1494,5.835217391304348,-0.9948255668027468,10.543627699782675,19.0
